user,day_diff,version
ed854573-7128-463c-a882-bf2916ba76df,0,1.5.2
ed8998dc-a054-417f-acfb-76475ca8f734,0,1.6.0
ed89ccfc-9a5d-4cea-bfd9-0cfa0368c42d,0,1.5.2
ed91d2a3-8406-4ece-b986-d23be0788d76,0,1.6.0
ed94628ed4aea4fbf34f877908e71111,0,1.5.2
ed954e23-a2cd-4913-9226-6a30256fe1b2,0,1.6.0
ed97361a-9a0e-4ffb-b4a9-c375f69aa70e,0,1.6.0
ed9f340d-81f2-47ab-8e77-9b1ebe5f4fb3,0,1.6.0
ed9fab4d-8a60-4610-b4fe-d34cb79727ad,0,1.5.2
eda12435-f5d4-4b3d-a73f-40a463d2b08c,0,1.6.0
eda12435-f5d4-4b3d-a73f-40a463d2b08c,1,1.6.0
eda1acb286c9321571613a96b6c11419,0,1.6.0
eda500de-b29e-42fe-bd29-211a99f99019,0,1.5.2
eda6d50464b9c2fd9d9e30a7ec498c2f,0,1.5.2
edb1fff4-56b1-4a33-9f5c-d1c88ad2cf91,0,1.5.2
edb1fff4-56b1-4a33-9f5c-d1c88ad2cf91,1,1.5.2
edb2e00b-564a-488b-b10a-ca87b8afb01b,0,1.6.0
edbc29fb-2698-4734-adfd-67ccf99d02b5,0,1.6.0
edbcfe16-acc8-42f3-9c55-38a2a7f59647,0,1.5.2
edbdf31b-1eff-4236-a19f-639edcab565c,0,1.5.2
edbdf31b-1eff-4236-a19f-639edcab565c,1,1.5.2
edbdf31b-1eff-4236-a19f-639edcab565c,2,1.5.2
edbdf31b-1eff-4236-a19f-639edcab565c,3,1.5.2
edbdf31b-1eff-4236-a19f-639edcab565c,4,1.5.2
edbdf31b-1eff-4236-a19f-639edcab565c,5,1.5.2
edc299dbe8e865b088245c89296e417d,0,1.6.0
edc299dbe8e865b088245c89296e417d,7,1.6.0
edc3f716-6a83-42bd-a78d-8652a4fbc22d,0,1.5.2
edc3f716-6a83-42bd-a78d-8652a4fbc22d,1,1.5.2
edc916c0-9fb2-4c37-aae7-c8704fe61e77,0,1.6.0
edc916c0-9fb2-4c37-aae7-c8704fe61e77,5,1.6.0
edccfd15-b680-4425-a016-68d2221ff7da,0,1.6.0
edcf43b8-3ca7-4737-bc61-146870833ca3,0,1.6.0
edd560a2-b902-48f2-8066-f36e6bd6bbf0,0,1.6.0
edd560a2-b902-48f2-8066-f36e6bd6bbf0,1,1.6.0
ede05fc7-accf-4ee6-b38e-6899a3741fde,0,1.6.0
ede05fc7-accf-4ee6-b38e-6899a3741fde,2,1.6.0
ede05fc7-accf-4ee6-b38e-6899a3741fde,3,1.6.0
ede05fc7-accf-4ee6-b38e-6899a3741fde,6,1.6.0
ede1270f-5ffb-49bb-9eb9-2366e9eee19a,0,1.6.0
ede39b03-7285-4388-aa33-3f57c32d894c,0,1.6.0
ede39b03-7285-4388-aa33-3f57c32d894c,1,1.6.0
ede39b03-7285-4388-aa33-3f57c32d894c,2,1.6.0
ede39b03-7285-4388-aa33-3f57c32d894c,3,1.6.0
ede39b03-7285-4388-aa33-3f57c32d894c,4,1.6.0
ede39b03-7285-4388-aa33-3f57c32d894c,5,1.6.0
ede39b03-7285-4388-aa33-3f57c32d894c,6,1.6.0
ede39b03-7285-4388-aa33-3f57c32d894c,7,1.6.0
ede7fb85-6d79-46d2-af3b-6eebae798ef2,0,1.6.0
ede9402c-f90b-4314-a553-c6274e472588,0,1.6.0
edebdad7-a03d-4eb3-b2c6-8cce8e416de4,0,1.6.0
edebdad7-a03d-4eb3-b2c6-8cce8e416de4,1,1.6.0
edebdad7-a03d-4eb3-b2c6-8cce8e416de4,2,1.6.0
edebdad7-a03d-4eb3-b2c6-8cce8e416de4,4,1.6.0
edebdb96-4a64-4e41-843f-bcf8cf935cb1,0,1.5.2
edee6e69-ffc3-4866-8ea6-fb440c5bf512,0,1.6.0
edf0ba54-0fef-4156-9f1f-015f61088a0b,0,1.6.0
edf0d211-aca2-46d4-8c89-fc62e3785010,0,1.6.0
edf0d211-aca2-46d4-8c89-fc62e3785010,3,1.6.0
edfe8d60-44c2-4927-8d84-a1daf38037f9,0,1.6.0
edfe8d60-44c2-4927-8d84-a1daf38037f9,1,1.6.0
edffb4d7-4991-4fbd-94d9-8252bac63b24,0,1.5.2
ee0d9086-9ea6-4c56-9077-1abcf8dffaca,0,1.5.2
ee0ea1eb-b856-4842-b69f-5818c13df7a4,0,1.5.2
ee0ea1eb-b856-4842-b69f-5818c13df7a4,1,1.5.2
ee0ea1eb-b856-4842-b69f-5818c13df7a4,2,1.5.2
ee0ea1eb-b856-4842-b69f-5818c13df7a4,3,1.5.2
ee0ea1eb-b856-4842-b69f-5818c13df7a4,4,1.5.2
ee0ea1eb-b856-4842-b69f-5818c13df7a4,5,1.5.2
ee0ea1eb-b856-4842-b69f-5818c13df7a4,6,1.5.2
ee18686d-4392-4868-a4cd-252533e25cdf,0,1.5.2
ee1a8ed2-6775-4420-9dc6-2e73378ac6cb,0,1.5.2
ee1a8ed2-6775-4420-9dc6-2e73378ac6cb,5,1.5.2
ee290ae82e977b2faefb9aa3349bf530,0,1.5.2
ee290ae82e977b2faefb9aa3349bf530,2,1.5.2
ee29f3a18cd60ecf63c679e7e75a5657,0,1.5.2
ee361d56-8059-4475-9666-2f63924b2097,0,1.5.2
ee361d56-8059-4475-9666-2f63924b2097,2,1.5.2
ee3f5425a36b6074c385015fa1bb9556,0,1.6.0
ee4efd177915844a3131909afac81222,0,1.5.2
ee4efd177915844a3131909afac81222,1,1.5.2
ee525845-12b8-4c4e-b334-b5695157a32d,0,1.5.2
ee525845-12b8-4c4e-b334-b5695157a32d,1,1.5.2
ee55fa29-9662-4b26-a84a-fd0bc802d5c8,0,1.5.2
ee652c85-17d4-4a1f-b746-7efc341c0000,0,1.6.0
ee652c85-17d4-4a1f-b746-7efc341c0000,1,1.6.0
ee652c85-17d4-4a1f-b746-7efc341c0000,3,1.6.0
ee68281d0b0fdedae6adf47030058a9d,0,1.5.2
ee6d97a4-d27b-4aa3-b7e8-de9d9119174a,0,1.5.2
ee71fa51-fe59-417e-af36-9d9e4a894468,0,1.6.0
ee71fa51-fe59-417e-af36-9d9e4a894468,6,1.6.0
ee78578a-4565-4dba-bba2-998abe9ec8dd,0,1.5.2
ee7c350f-48e0-4e0d-a247-1c8bffb0ac5a,0,1.5.2
ee849463-4cc9-412a-94bf-08ab47a7736b,0,1.5.2
ee89d77f-c7a7-423e-8494-ab3228b4375e,0,1.6.0
ee89d77f-c7a7-423e-8494-ab3228b4375e,3,1.6.0
ee8a5bf5-552e-4876-addd-73bba7e7663c,0,1.6.0
ee8a5bf5-552e-4876-addd-73bba7e7663c,1,1.6.0
ee8d0f74-359a-436d-8131-feb52eac2581,0,1.5.2
ee8d0f74-359a-436d-8131-feb52eac2581,1,1.5.2
ee8d0f74-359a-436d-8131-feb52eac2581,4,1.5.2
ee8d0f74-359a-436d-8131-feb52eac2581,6,1.5.2
ee8d0f74-359a-436d-8131-feb52eac2581,7,1.5.2
ee9044fc-adb4-4b34-9c04-26a46e63b6d1,0,1.5.2
ee9397b8-339d-4498-9ee4-eeaf3abe868d,0,1.6.0
eea0921a-9da0-434a-8d29-b3ace5eb46c5,0,1.5.2
eea0921a-9da0-434a-8d29-b3ace5eb46c5,1,1.5.2
eea2c132-f6c1-4d47-a1d9-fcf93d9f7a71,0,1.5.2
eea2c132-f6c1-4d47-a1d9-fcf93d9f7a71,1,1.5.2
eea2c132-f6c1-4d47-a1d9-fcf93d9f7a71,2,1.5.2
eea2eb3b-1d15-4137-a754-728c167e5e2f,0,1.6.0
eea2eb3b-1d15-4137-a754-728c167e5e2f,3,1.6.0
eea2eb3b-1d15-4137-a754-728c167e5e2f,5,1.6.0
eeaa3f4b-208c-4b19-bc26-9b1c2c70ae9a,0,1.6.0
eeb26765-a564-414d-85c2-1b33d39b2e77,0,1.6.0
eeb6a8f01d3c2190b40d0697d946aafe,0,1.5.2
eebb74f1-c365-4f9a-88a3-f747e1f26868,0,1.6.0
eebb74f1-c365-4f9a-88a3-f747e1f26868,1,1.6.0
eebb74f1-c365-4f9a-88a3-f747e1f26868,5,1.6.0
eebb74f1-c365-4f9a-88a3-f747e1f26868,7,1.6.0
eebc33d0-c079-4dba-9d49-573b7786eee7,0,1.5.2
eebc33d0-c079-4dba-9d49-573b7786eee7,2,1.5.2
eebc33d0-c079-4dba-9d49-573b7786eee7,3,1.5.2
eebc33d0-c079-4dba-9d49-573b7786eee7,6,1.5.2
eec294ea-d9d4-4ee0-8dd4-556219453c43,0,1.5.2
eec294ea-d9d4-4ee0-8dd4-556219453c43,4,1.5.2
eec294ea-d9d4-4ee0-8dd4-556219453c43,5,1.5.2
eec32be9-e7f1-472a-b8cb-797ac4cb1782,0,1.5.2
eecbc772-f22f-4b33-85d3-d97f42255149,0,1.6.0
eecbc772-f22f-4b33-85d3-d97f42255149,1,1.6.0
eecbc772-f22f-4b33-85d3-d97f42255149,6,1.6.0
eecbd8684832daa8f40a3a74bfdc3c6d,0,1.5.2
eed0a450-3428-4192-bdf4-a8bf270d92b4,0,1.6.0
eed0a450-3428-4192-bdf4-a8bf270d92b4,1,1.6.0
eed6c5e5-caa1-4d7c-8d61-c0d5addfb5a3,0,1.5.2
eed6c5e5-caa1-4d7c-8d61-c0d5addfb5a3,2,1.5.2
eed6c5e5-caa1-4d7c-8d61-c0d5addfb5a3,4,1.5.2
eed6c5e5-caa1-4d7c-8d61-c0d5addfb5a3,5,1.5.2
eee1e396-f9c5-474b-bda8-9b15b5363d19,0,1.5.2
eee1e396-f9c5-474b-bda8-9b15b5363d19,2,1.5.2
eee4fde7-2676-4ff4-9350-3edebb630d56,0,1.6.0
eeef5e78-efbe-4c97-ab4b-0818cc58ea5a,0,1.6.0
ef0642cb-a18c-4024-b3f8-d6ba1fa7b616,0,1.5.2
ef0d0d8c-02c9-4513-b7d8-572054c8f487,0,1.6.0
ef0d0d8c-02c9-4513-b7d8-572054c8f487,1,1.6.0
ef0d0d8c-02c9-4513-b7d8-572054c8f487,3,1.6.0
ef0d0d8c-02c9-4513-b7d8-572054c8f487,4,1.6.0
ef0d0d8c-02c9-4513-b7d8-572054c8f487,5,1.6.0
ef0d0d8c-02c9-4513-b7d8-572054c8f487,6,1.6.0
ef0d0d8c-02c9-4513-b7d8-572054c8f487,7,1.6.0
ef0d1ef7-5006-4957-bc1c-f6e2d95b8ddc,0,1.6.0
ef1b984c-648b-4882-aa9a-637efe08da74,0,1.6.0
ef1c5e1d-0bf8-4c15-b958-d17131c33e07,0,1.5.2
ef1e7c40-263b-462f-8259-29f6e2744d26,0,1.5.2
ef295947-5ed9-4a59-9039-78ca1bb1eee2,0,1.5.2
ef2a6136-a1c7-4df8-9e41-4a7f83bd1942,0,1.6.0
ef2c13d4-bbc1-4760-a6f0-155290f50b34,0,1.6.0
ef2c7fd4-53ad-4d68-9c40-486b801271ea,0,1.6.0
ef2c7fd4-53ad-4d68-9c40-486b801271ea,2,1.6.0
ef2c8ba6-baa1-4200-8aac-c5c9b7c612d0,0,1.5.2
ef3360c1-ca8b-40c9-bdc1-f1c66994404a,0,1.5.2
ef3360c1-ca8b-40c9-bdc1-f1c66994404a,1,1.5.2
ef3868c2-5f52-44bf-9452-8ba9e9b04537,0,1.6.0
ef3900eb-6856-447d-b080-7737c4f9f116,0,1.6.0
ef3a028b-0f07-4eeb-9676-41e74a8e1bf6,0,1.5.2
ef3a028b-0f07-4eeb-9676-41e74a8e1bf6,1,1.5.2
ef432de7-7782-413c-8655-62fd7cd7572f,0,1.5.2
ef432de7-7782-413c-8655-62fd7cd7572f,2,1.5.2
ef438098-4b77-441a-a8f4-27fed807f7e6,0,1.6.0
ef438098-4b77-441a-a8f4-27fed807f7e6,1,1.6.0
ef438098-4b77-441a-a8f4-27fed807f7e6,7,1.6.0
ef46566c-8836-451c-997d-6078dc811a2a,0,1.5.2
ef47a462-bfed-4221-9dcd-7e957d3c169b,0,1.6.0
ef530f99-97f9-4157-ab74-72b4434347ec,0,1.6.0
ef54e2f0-c352-4c6f-b124-ceeccf676b2d,0,1.5.2
ef54e2f0-c352-4c6f-b124-ceeccf676b2d,1,1.5.2
ef594385-0587-40c2-9cc4-04f077a69697,0,1.5.2
ef5dbcfd-ef51-44e9-ba42-51b27edaa95f,0,1.6.0
ef612c7e6c7a69dca0bb0a1f1f08ea88,0,1.5.2
ef633bb1-f0a6-4cb7-b9fe-2344cddf6f8c,0,1.5.2
ef635287-6e79-41d7-adf1-971d6c011649,0,1.6.0
ef635287-6e79-41d7-adf1-971d6c011649,1,1.6.0
ef669b44-a6c1-4b95-90f4-1c68fb741568,0,1.5.2
ef71680b-f0d5-417b-9335-625db629345b,0,1.5.2
ef71680b-f0d5-417b-9335-625db629345b,1,1.5.2
ef7d650f-0ac3-45fa-a783-aeed85aed941,0,1.5.2
ef7d650f-0ac3-45fa-a783-aeed85aed941,1,1.5.2
ef81352a-7806-4a1e-ab4d-bbf1952c5b4d,0,1.6.0
ef81352a-7806-4a1e-ab4d-bbf1952c5b4d,1,1.6.0
ef81352a-7806-4a1e-ab4d-bbf1952c5b4d,7,1.6.0
ef872675-60f4-457c-84c8-3a934944a592,0,1.6.0
ef882759-7096-4ee1-96c6-5ed1c2f06f82,0,1.6.0
ef8e6fef-1478-465c-a9c2-4c7a7f7d7458,0,1.6.0
ef8e6fef-1478-465c-a9c2-4c7a7f7d7458,4,1.6.0
ef921c4f-3402-4f6b-bea2-b9518f2e0839,0,1.6.0
ef94f107-05f9-4e02-8bb2-b9af5b497585,0,1.6.0
efa3a2e6-c92f-4ee6-94a2-fcbb52ab54d1,0,1.6.0
efa3a2e6-c92f-4ee6-94a2-fcbb52ab54d1,1,1.6.0
efa3b2719d13bacadc52d44469792d77,0,1.6.0
efa3b2719d13bacadc52d44469792d77,1,1.6.0
efa8a613-ad70-4013-af45-fddb9ea396c1,0,1.6.0
efaa6910-7baf-4f2f-aa89-182308ebb90f,0,1.5.2
efaa6910-7baf-4f2f-aa89-182308ebb90f,1,1.5.2
efaf5b20-7ab2-4abe-9653-ac6ecc8b25eb,0,1.6.0
efb10677-8c5d-4364-b98a-b44cc81ebb28,0,1.5.2
efb10677-8c5d-4364-b98a-b44cc81ebb28,2,1.5.2
efb10677-8c5d-4364-b98a-b44cc81ebb28,3,1.5.2
efb96b4d-232b-4baa-8a1f-04920bd43560,0,1.5.2
efbb72e8-ec83-4836-8848-387e76be4572,0,1.5.2
efbe5650-05de-4808-9986-8ef8d93da894,0,1.6.0
efbe5650-05de-4808-9986-8ef8d93da894,1,1.6.0
efc0f753-5740-43f4-a234-7f1dad802e7e,0,1.6.0
efc0f753-5740-43f4-a234-7f1dad802e7e,1,1.6.0
efc0f753-5740-43f4-a234-7f1dad802e7e,2,1.6.0
efc0f753-5740-43f4-a234-7f1dad802e7e,4,1.6.0
efc87f93-7ec3-46da-ae47-bb10d960371a,0,1.5.2
efcd71e0-00f4-469f-98c5-16633f839275,0,1.5.2
efcd71e0-00f4-469f-98c5-16633f839275,1,1.5.2
efcdf828-a609-4d2e-9ad2-392f854b52bf,0,1.6.0
efd5ee87-6d63-442c-b262-19a7a9c1e5a8,0,1.5.2
efd5ee87-6d63-442c-b262-19a7a9c1e5a8,1,1.5.2
efd5ee87-6d63-442c-b262-19a7a9c1e5a8,2,1.5.2
efdfb9cd-f376-4c22-a1b5-e2c6372f142b,0,1.5.2
efdfb9cd-f376-4c22-a1b5-e2c6372f142b,2,1.5.2
efdfb9cd-f376-4c22-a1b5-e2c6372f142b,3,1.5.2
efdfb9cd-f376-4c22-a1b5-e2c6372f142b,4,1.5.2
efe2c9c6-38ad-4633-a1f7-f46e71993ba9,0,1.6.0
efe2c9c6-38ad-4633-a1f7-f46e71993ba9,1,1.6.0
efe3196b-2abc-426c-bbed-01de5b80b70f,0,1.6.0
efe3196b-2abc-426c-bbed-01de5b80b70f,1,1.6.0
efe3196b-2abc-426c-bbed-01de5b80b70f,5,1.6.0
efe67a4f-8689-4680-83a2-fa6d4a597678,0,1.6.0
efe67a4f-8689-4680-83a2-fa6d4a597678,2,1.6.0
efe8841c-12a6-4132-8ccd-d6425ade6dfd,0,1.5.2
efeb1e31-e325-433d-b665-a88bf4923abc,0,1.5.2
eff1dd34fc85e15fc43688dc97d6478c,0,1.5.2
eff1dd34fc85e15fc43688dc97d6478c,1,1.5.2
effdffd9-6aa9-454f-8bf5-c19f085ab4f8,0,1.5.2
effe153c-bb06-4acf-97a6-b832262b0d51,0,1.5.2
f00b3972-c10a-4a41-b975-5988f758ef32,0,1.5.2
f01dcde7-4824-4c51-b1f6-de5936c0e87c,0,1.6.0
f01dcde7-4824-4c51-b1f6-de5936c0e87c,5,1.6.0
f01e21c1-c398-4ecd-8806-2b060e83111c,0,1.5.2
f01e4dcb05c2434003d7bcb76f59a550,0,1.5.2
f020a2ccdf2a93b695b014564dea21f7,0,1.6.0
f020a2ccdf2a93b695b014564dea21f7,1,1.6.0
f020d4e1-2f33-4e82-8bec-bc0f0bf8c141,0,1.5.2
f021f288ad374188d15a55b1fd86dabb,0,1.5.2
f022c090-4af0-4c50-92fb-7df05c2d6694,0,1.5.2
f022c090-4af0-4c50-92fb-7df05c2d6694,1,1.5.2
f022c090-4af0-4c50-92fb-7df05c2d6694,2,1.5.2
f022c090-4af0-4c50-92fb-7df05c2d6694,3,1.5.2
f026372f-d307-4205-828c-d24bfbe57cd1,0,1.5.2
f026372f-d307-4205-828c-d24bfbe57cd1,1,1.5.2
f0281cdb-fd19-498c-ab34-42eaf5e5590a,0,1.5.2
f031663c-1d3a-40b5-845b-7e9da50b3ae9,0,1.6.0
f031663c-1d3a-40b5-845b-7e9da50b3ae9,1,1.6.0
f031663c-1d3a-40b5-845b-7e9da50b3ae9,2,1.6.0
f031663c-1d3a-40b5-845b-7e9da50b3ae9,3,1.6.0
f031663c-1d3a-40b5-845b-7e9da50b3ae9,5,1.6.0
f036f6c0-293f-4af2-a0c0-8faf0f9dce02,0,1.6.0
f03b771b-34d6-410d-b980-2dcae140cb31,0,1.6.0
f03ec564-1c36-4245-ac53-489d968748ed,0,1.5.2
f03ec564-1c36-4245-ac53-489d968748ed,1,1.5.2
f03ec564-1c36-4245-ac53-489d968748ed,2,1.5.2
f046c71f-d419-46d4-afee-bedf6dd790fc,0,1.6.0
f046ddd9-5a22-4c84-b122-aebbeca0a567,0,1.5.2
f04eaf37-e26d-46bf-a79b-a7145bab5b1d,0,1.6.0
f04eaf37-e26d-46bf-a79b-a7145bab5b1d,1,1.6.0
f0507d34-be28-4073-8da6-de2a8b67c440,0,1.5.2
f0523ae13fb2ec8ac0d641a6fa317ddf,0,1.6.0
f060140b-93cf-48aa-995a-fe70ca81164e,0,1.5.2
f061c135-3bdf-4059-95f8-499313142a6e,0,1.5.2
f06613d0-661d-4ab4-9ada-f712fc3c389f,0,1.6.0
f06613d0-661d-4ab4-9ada-f712fc3c389f,5,1.6.0
f06613d0-661d-4ab4-9ada-f712fc3c389f,6,1.6.0
f06613d0-661d-4ab4-9ada-f712fc3c389f,7,1.6.0
f0677ffc-4466-44c7-9291-66e4720ce604,0,1.5.2
f0677ffc-4466-44c7-9291-66e4720ce604,2,1.5.2
f067b473-64dd-4c66-a563-ff52b66fa5c3,0,1.5.2
f067b473-64dd-4c66-a563-ff52b66fa5c3,4,1.5.2
f067b473-64dd-4c66-a563-ff52b66fa5c3,5,1.5.2
f067b473-64dd-4c66-a563-ff52b66fa5c3,6,1.5.2
f067b473-64dd-4c66-a563-ff52b66fa5c3,7,1.5.2
f068c89d-2336-48d4-a640-56d18eae7bd8,0,1.5.2
f070e5b4-0796-4ffd-92d4-b7c4b8c884e8,0,1.6.0
f070e5b4-0796-4ffd-92d4-b7c4b8c884e8,1,1.6.0
f070e5b4-0796-4ffd-92d4-b7c4b8c884e8,2,1.6.0
f07abb78-b015-4248-85f1-df7b519f0719,0,1.5.2
f07abb78-b015-4248-85f1-df7b519f0719,1,1.5.2
f07abb78-b015-4248-85f1-df7b519f0719,3,1.5.2
f07abb78-b015-4248-85f1-df7b519f0719,5,1.5.2
f087d852-0ffa-432d-be00-faf2598afa74,0,1.5.2
f087d852-0ffa-432d-be00-faf2598afa74,1,1.5.2
f089165d-8a97-45eb-87aa-88cf95be1d20,0,1.5.2
f089a147-8395-4b14-b0a7-965af75affce,0,1.5.2
f08b7ecfdd25e95eb29dc535762a95f3,0,1.5.2
f08b7ecfdd25e95eb29dc535762a95f3,1,1.5.2
f08b7ecfdd25e95eb29dc535762a95f3,2,1.5.2
f0918910-7e7d-4553-81a9-07b34c0a4f4b,0,1.5.2
f095573b-e446-4bbb-85e3-384ed90064aa,0,1.6.0
f095573b-e446-4bbb-85e3-384ed90064aa,1,1.6.0
f0999199-1d57-41af-a11c-fffb53708872,0,1.6.0
f09ca78a-c849-40a8-8b88-efbc91c5c32c,0,1.6.0
f0a08a3e-3b68-4715-b84b-67586ff1e6b9,0,1.6.0
f0aa41c1-df01-48fa-8123-9ab0a74b353b,0,1.6.0
f0b238e7-4368-4604-bf30-f7967a93a260,0,1.6.0
f0b3e9e3-ba45-4a77-8676-91bc4dab3a14,0,1.6.0
f0bf3a37-cc3a-4d33-b79c-6324a6abf26d,0,1.6.0
f0bf3a37-cc3a-4d33-b79c-6324a6abf26d,1,1.6.0
f0c55902-9062-49c3-8fb7-a6c4c4cb1930,0,1.5.2
f0ca2f82-a768-455a-b5c6-b1ca7c92c011,0,1.5.2
f0cc0935-f089-4971-8ffe-fe53360fe0cf,0,1.6.0
f0dc9d26-d0f9-4311-a6ec-1b284e84ce49,0,1.6.0
f0dc9d26-d0f9-4311-a6ec-1b284e84ce49,1,1.6.0
f0dc9d26-d0f9-4311-a6ec-1b284e84ce49,2,1.6.0
f0dc9d26-d0f9-4311-a6ec-1b284e84ce49,3,1.6.0
f0dc9d26-d0f9-4311-a6ec-1b284e84ce49,4,1.6.0
f0de6f4b-6c11-409f-bf7d-cfd1bf742bf6,0,1.5.2
f0de6f4b-6c11-409f-bf7d-cfd1bf742bf6,1,1.5.2
f0de6f4b-6c11-409f-bf7d-cfd1bf742bf6,2,1.5.2
f0de6f4b-6c11-409f-bf7d-cfd1bf742bf6,3,1.5.2
f0de6f4b-6c11-409f-bf7d-cfd1bf742bf6,4,1.5.2
f0de6f4b-6c11-409f-bf7d-cfd1bf742bf6,5,1.5.2
f0de6f4b-6c11-409f-bf7d-cfd1bf742bf6,7,1.5.2
f0e5434d-3680-4f80-a2fc-5668b2ff21dd,0,1.5.2
f0e7d641-ac95-4e76-9307-f97c0e3bc56a,0,1.6.0
f0ea06931bc45d15fa7aab488f0775fd,0,1.5.2
f0ea06931bc45d15fa7aab488f0775fd,1,1.5.2
f0ef85f3-d795-48f1-93ac-458afd0216e1,0,1.6.0
f0f9093d-3a6c-474f-bf54-f28afa40c2c4,0,1.6.0
f0fb53d4-e817-4186-8b6d-d140b8b555bb,0,1.6.0
f0fbe5df-998b-4d51-a094-ed925d5fc8c1,0,1.5.2
f0fbe5df-998b-4d51-a094-ed925d5fc8c1,1,1.5.2
f0fbe5df-998b-4d51-a094-ed925d5fc8c1,2,1.5.2
f0fccd08-2fec-4f77-b08d-d3a426ef86bd,0,1.6.0
f102a937-12d9-4d68-a8d5-6ab346f4fd44,0,1.6.0
f108abf6d4b0b410188dbb1cabaa5fba,0,1.5.2
f108abf6d4b0b410188dbb1cabaa5fba,1,1.5.2
f108abf6d4b0b410188dbb1cabaa5fba,2,1.5.2
f10dcac0-6963-4cc8-9ee9-e35a118f8a6b,0,1.5.2
f10dcac0-6963-4cc8-9ee9-e35a118f8a6b,1,1.5.2
f10dcac0-6963-4cc8-9ee9-e35a118f8a6b,4,1.5.2
f10dcac0-6963-4cc8-9ee9-e35a118f8a6b,5,1.5.2
f120e80f-e6ab-483c-a41a-15a6f18da59f,0,1.6.0
f127681dc0044936206b3343ca6500a9,0,1.6.0
f127681dc0044936206b3343ca6500a9,1,1.6.0
f127ca8c863f4ed89834d7c031bc04c6,0,1.6.0
f12b53c7-d5b0-46a4-8687-4ade3676c36d,0,1.5.2
f12c7bfb-f7ed-42d8-b0fe-237f2388ee37,0,1.5.2
f1324352825556d9c939068f6808e99a,0,1.6.0
f135d939-732b-45ca-b185-f22e1836cc5f,0,1.5.2
f135d939-732b-45ca-b185-f22e1836cc5f,1,1.5.2
f1458c92-73f9-48bc-bdc6-1eef68bc7ddd,0,1.5.2
f1459d74-413f-465d-8e9c-ee5515232175,0,1.6.0
f145b758-bbf7-4777-94d3-46223607777b,0,1.5.2
f14950ff-bb9b-4804-ad62-69e20d7392d9,0,1.5.2
f14f50c0-6eb9-4649-96ae-c851792ef692,0,1.6.0
f14f50c0-6eb9-4649-96ae-c851792ef692,1,1.6.0
f1558d94-212d-4cc6-9029-ae988f01ee98,0,1.6.0
f15ac852ef317e5d2adcb00b5e7727ba,0,1.6.0
f1640b9740e3a5cc003cefdd7ef257fc,0,1.5.2
f16777b5-2888-42e1-a304-865840f028f1,0,1.6.0
f16777b5-2888-42e1-a304-865840f028f1,2,1.6.0
f1720c29-1b85-4521-8fc5-712ec80f76e8,0,1.5.2
f172e749-f923-49af-9926-9432ad775296,0,1.5.2
f172e749-f923-49af-9926-9432ad775296,1,1.5.2
f1777a7efc5ba803f2f7f80b9965dab6,0,1.5.2
f17a3498-f062-4a0b-a911-02ad1a90d46b,0,1.6.0
f17ed211-363f-4338-a611-895c1ee67a38,0,1.6.0
f17f0adf-32fa-4694-ab3d-bd0fd89d62c7,0,1.6.0
f17f0adf-32fa-4694-ab3d-bd0fd89d62c7,1,1.6.0
f17f0adf-32fa-4694-ab3d-bd0fd89d62c7,3,1.6.0
f17f0adf-32fa-4694-ab3d-bd0fd89d62c7,5,1.6.0
f17f0adf-32fa-4694-ab3d-bd0fd89d62c7,6,1.6.0
f17f0adf-32fa-4694-ab3d-bd0fd89d62c7,7,1.6.0
f187cdde-9526-4931-9237-bfc026a9f5cc,0,1.5.2
f187cdde-9526-4931-9237-bfc026a9f5cc,1,1.5.2
f18adc175737331e5af87a91e8b6853a,0,1.6.0
f18adc175737331e5af87a91e8b6853a,1,1.6.0
f18adc175737331e5af87a91e8b6853a,2,1.6.0
f19e1568-6ab6-4b5d-a9b8-8ada67b1436b,0,1.5.2
f19f45af-0958-4f4a-9cf9-977175891765,0,1.6.0
f19f45af-0958-4f4a-9cf9-977175891765,1,1.6.0
f19f45af-0958-4f4a-9cf9-977175891765,2,1.6.0
f19f45af-0958-4f4a-9cf9-977175891765,3,1.6.0
f19f45af-0958-4f4a-9cf9-977175891765,4,1.6.0
f1a0c3c7-3000-405b-b37a-9637074cab46,0,1.5.2
f1a0d14e-4f68-4f64-8f94-7af4c94de05a,0,1.6.0
f1b6e512-1559-4078-838b-7a1079ed654f,0,1.6.0
f1b9ec15-0e66-4ff4-bd0a-2721ffd88cc5,0,1.5.2
f1be846c-f980-4d17-94d6-6ed1788b1f49,0,1.6.0
f1be846c-f980-4d17-94d6-6ed1788b1f49,2,1.6.0
f1be846c-f980-4d17-94d6-6ed1788b1f49,3,1.6.0
f1be846c-f980-4d17-94d6-6ed1788b1f49,6,1.6.0
f1c0e857fabc1c8e0963daa8456d7525,0,1.6.0
f1c44897-af1b-48dc-b7d9-ee669129da5b,0,1.5.2
f1c44897-af1b-48dc-b7d9-ee669129da5b,1,1.5.2
f1c82f36-49ef-418b-a1a0-dda8491cce8d,0,1.5.2
f1cfde48-bdf7-4fdc-8968-fbf9f7dadb0e,0,1.5.2
f1d02eab-b277-44e2-b676-548b33d86816,0,1.6.0
f1d11bd8-4010-4578-8dc3-fe520eb6ce68,0,1.5.2
f1d2b459-a8ca-4dbb-ba03-c732bda57aab,0,1.5.2
